"2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","phase"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008103968770802,0.00617358505735623,0.00231986688940456,0.00134547585740041,0.000192567989023305,0.00140641770206261,0.000723001332291843,0.000228998259179744,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00934814654889193,0.00838890845524659,0.00673866096446087,0.00188060830068467,0.000918401178418838,0.000717560052072759,0.0000556154870993726,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126099099130736,0.00459353822209619,0.00388222622308519,0.00758359119625686,0.0018664282013028,0.000545345639575297,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00820484805010658,0.00306235881473079,0.00378753777861969,0.00128431786388221,0.00211824787925635,0.000487940835409476,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0120718870901158,0.00672741590682882,0.00197267592636442,0.00105497538818896,0.000711020267162972,0.000617101644782572,0.00126525233151073,0.0026132742518159,0.000743884690399619,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0156699147186462,0.0103924729989268,0.00506583177890384,0.000458684951386504,0,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0101888072097635,0.00475642964841166,0.0036928493341542,0.00160539732985276,0.000266632600186114,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137700216250764,0.00410486394314979,0.00282487192655385,0.0000917369902773007,0,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013753208411859,0.00488674278946403,0.00153079651885879,0.000840922410875257,0.000577703967069914,0.000846720861445855,0.00116792522908682,0.00132010761174205,0.00267537476371793,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0167291471513444,0.00503334507314795,0.00142032666698239,0.000214052977313702,0,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00625451531688453,0.00245966053736356,0.000252502518574646,0.0000764474918977506,0,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00862517838054237,0.00373021366262421,0.00276174629691019,0.000351658462729653,0,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00887737657880385,0.0100829792889275,0.00808008059438868,0.00477032349441964,0.00388098562493122,0.00080366725832149,0.0000278077435496863,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0209492636689197,0.0116956044094506,0.00399269607496159,0.000795053915736606,0,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0118869417447241,0.00931738958524475,0.00388222622308519,0.0063757208242724,0.00395505023609403,0.000330077623953469,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00899506907132587,0.00286688910315223,0.000568130666792954,0.000733895922218406,0.0000148129222325619,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00877649729949926,0.00584780220472529,0.00235142970422639,0.0000458684951386504,0,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0110967207235048,0.0070694879020913,0.00546036696417673,0.00331782114836238,0.000296258444651238,0.000129160809373097,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0099702354379369,0.00548944106683126,0.00293534177843026,0.000840922410875257,0.000814710722790905,0.000545345639575297,0.0000139038717748431,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0135178234268149,0.00938254615577094,0.00440301266764539,0.000305789967591002,0,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121391399429856,0.00887758273419299,0.00804851777956685,0.00229342475693252,0.0000740646111628095,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0100374882908066,0.0108811472778732,0.00699116348303552,0.00414345406085808,0.0013627888453957,0.000272672819787648,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00884375015236898,0.00772105360735317,0.00452926392693272,0.00100910689305031,0.00189605404576792,0.0032003178322445,0.00337864084128688,0.00121234372506923,0.000104404868828017,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0133160648682058,0.00557088677998899,0.0018464246670771,0.00180416080878691,0.0009332141006514,0.000358780026036379,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0134673837871627,0.00734640332682759,0.006154748890257,0.00174300281526871,0,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00711198919097354,0.00136828798104993,0.00099422866688767,0,0,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00516165645775148,0.00469127307788547,0.00564974385310771,0.00322608415808508,0.0010517174785119,0.000172214412497462,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00635539459618912,0.00561975420788364,0.00411894733424892,0.00441866503168999,0.00165904729004693,0.000545345639575297,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00865880480697724,0.0047727187910432,0.00181486185225527,0.000214052977313702,0,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00899506907132587,0.00434920108262299,0.000568130666792954,0,0,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0107100168195039,0.00840519759787813,0.00670709814963904,0.00207937177961882,0.00119984670083751,0.00180825133122335,0.0000417116153245294,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0145098030066434,0.00454467079420155,0.00187798748189893,0.00129960736226176,0.0000592516889302476,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015703541145081,0.00874726959314061,0.00374019355638695,0.00180416080878691,0.000148129222325619,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00855792552767265,0.00265513024894212,0.00443457548246722,0.00379179559812843,0.00234044171274478,0.000330077623953469,0.000139038717748431,0.000417585060857179,0.0000391518258105063,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00701110991166895,0.00763960789419544,0.00317206288959399,0.000886790906013907,0.000814710722790905,0.00086107206248731,0.000848136178265432,0.000390644089188974,0.0000391518258105063,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00758275916106162,0.00749300561051151,0.00263549503762287,0.000779764417357056,0,0,0,0,0,"III"
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00751550630819189,0.00685772904788119,0.00481332926032919,0.000596290436802455,0,0,0,0,0,"III"
0.0093313333356745,0.00272028681946831,0.000946884444654924,0.0000764474918977506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0113321057085488,0.00895902844735072,0.00579177651980595,0.00123844936874356,0.000474013511441981,0.000703208851031303,0.000319789050821392,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0115843039068103,0.0090893415884031,0.00446613829728906,0.000183473980554601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0139549669704682,0.00926852215735011,0.00126251259287323,0.000366947961109203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0101383675701112,0.0052939713552527,0.00501848755667109,0.00107026488656851,0.00117022085637239,0.000818018459362945,0.000194654204847804,0.0000673524291705128,0,0,0,0,0,0,0,0,0,0,"0"
0.00916320120350018,0.00653194619525025,0.00557083681605313,0.000504553446525154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0136187027061195,0.0065808136231449,0.00576021370498412,0.00574885139071085,0.00216268664595404,0.00163603691872589,0.00107059812666292,0.0000538819433364102,0,0,0,0,0,0,0,0,0,0,"0"
0.010441005408025,0.00389310508893968,0.00277752770432111,0.000504553446525154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00929770690923963,0.00635276562630324,0.00598115340873693,0.00353187412567608,0.00151091806772131,0.000545345639575297,0.00265563950899504,0.00507837315945667,0.00388908136384362,0.00259198289794243,0.000122497091227472,0,0,0,0,0,0,0,"0"
0.0102560600626332,0.00508221250104259,0.00137298244474964,0.0000305789967591002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00961715796037083,0.00680886161998655,0.0062494373347225,0.000840922410875257,0.0000296258444651238,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00396791831931384,0.00503334507314795,0.00399269607496159,0.000825632912495707,0.000518452278139667,0.000301375221870559,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0106259507534167,0.00917078730156083,0.00394535185272885,0.00105497538818896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0206802522574408,0.00798167988945792,0.00179908044484435,0.0000458684951386504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00971803723967542,0.00329040681157245,0.00138876385216055,0.000137605485415951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00790221021219282,0.0055383084947259,0.00752773133500664,0.00299674168239182,0.000355510133581486,0.0000574048041658207,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0108445225252433,0.00441435765314917,0.00520786444560208,0.00103968588980941,0.000859149489488591,0.000717560052072759,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0124922174205516,0.00697175304630202,0.00534989711230032,0.00287442569535542,0.00402911484725684,0.00156428091351861,0.00120963684441135,0.00052534894753,0.000143556694638523,0,0,0,0,0,0,0,0,0,"0"
0.00953309189428368,0.00817714960103648,0.00418207296389258,0.00542777192474029,0.00308108782437288,0.00114809608331641,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0100543015040241,0.00475642964841166,0.00254080659315738,0.00246160923910757,0.0027996423019542,0.00126290569164806,0.00022246194839749,0.000228998259179744,0,0,0,0,0,0,0,0,0,0,"0"
0.00919682762993504,0.00469127307788547,0.000678600518669362,0.0000152894983795501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0138204612647287,0.00625503077051396,0.000852196000189431,0.000642158931941105,0.000474013511441981,0.000315726422912014,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00771726486680107,0.00614100677209313,0.00446613829728906,0.00139134435253906,0.0000592516889302476,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0150478258296012,0.00444693593841227,0.0030773744451285,0.00356245312243518,0.00149610514548875,0.000373131227077835,0.0000556154870993726,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0105418846873296,0.010099268431559,0.00495536192702743,0.00266037271804172,0.000770271956093219,0.000200916814580372,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0124754042073342,0.00690659647577583,0.00344034681557956,0.00152894983795501,0.000207380911255867,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0101719939965461,0.00469127307788547,0.00383488200085244,0.00174300281526871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0107772696723736,0.00392568337420277,0.00176751763002252,0.00111613338170716,0.00164423436781437,0.000818018459362945,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0133833177210755,0.00636905476893479,0.00438723126023448,0.00506082396363109,0.000785084878325781,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0117692492522021,0.00490303193209558,0.00467129659363096,0.00178887131040736,0.00127391131200032,0.000731911253114214,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00902869549776073,0.00834004102735195,0.0047186408158637,0.00214052977313702,0.00164423436781437,0.000530994438533841,0.00184921494605414,0.00168381072926282,0.0000130506086035021,0,0,0,0,0,0,0,0,0,"0"
0.0105755111137644,0.00816086045840493,0.00705428911267918,0.000947948899532108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0150478258296012,0.00687401819051274,0.00329831414888132,0.000305789967591002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00585099819966617,0.00319267195578317,0.00252502518574646,0.00299674168239182,0.00256263554623321,0.000760613655197124,0.00048663551211951,0.0010776388667282,0.0000522024344140084,0,0,0,0,0,0,0,0,0,"0"
0.00795264985184511,0.00338814166736173,0.00176751763002252,0.000152894983795501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00711198919097354,0.00485416450420094,0.00195689451895351,0.00108555438494806,0.000755459033860657,0.000301375221870559,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00946583904141395,0.00612471762946159,0.00424519859353624,0.00365419011271248,0.00180717651237255,0.000545345639575297,0.0000556154870993726,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0172335435478673,0.00452838165157,0.00200423874118625,0.000305789967591002,0.0000148129222325619,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.012038260663681,0.0103110272857691,0.00391378903790702,0.00207937177961882,0.00330328165786131,0.00140641770206261,0.00168236848475602,0.00280186105349333,0.00221860346259536,0.000796560597904258,0.000110247382104724,0,0,0,0,0,0,0,"0"
0.012391338141247,0.00746042732524842,0.00536567851971123,0.00114671237846626,0.0000592516889302476,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0109958414442002,0.00552201935209435,0.00299846740807392,0.000947948899532108,0.0000740646111628095,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00828891411619374,0.00705319875945975,0.00239877392645914,0.00159010783147321,0.000770271956093219,0.00150687610935279,0.0000417116153245294,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0109117753781131,0.00749300561051151,0.00320362570441582,0.000473974449766054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0134001309342929,0.00838890845524659,0.00421363577871441,0.00382237459488753,0.000948027022883962,0.000344428824994924,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0240597081141445,0.0101155575741905,0.00778023385358129,0.00342484763701923,0.000799897800558343,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0102056204229809,0.00848664331103587,0.00284065333396477,0.0000458684951386504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00875968408628183,0.00768847532209008,0.00192533170413168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0163592564605609,0.00588038048998838,0.00552349259382039,0.00288971519373497,0.00069620734493041,0.000100458407290186,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0086924312334121,0.00289946738841533,0.00132563822251689,0.00282855720021677,0.00148129222325619,0.000114809608331641,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00659077958123316,0.00459353822209619,0.00306159303771759,0.00299674168239182,0.0013627888453957,0.0000430536031243655,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00986935615863231,0.00786765589103709,0.00419785437130349,0.00247689873748712,0.000651768578232724,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0154177165203847,0.0107345449941893,0.00945306303913832,0.00394469058192393,0.000103690455627933,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0102728732758507,0.00790023417630018,0.0057444322975732,0.00188060830068467,0.000118503377860495,0.000086107206248731,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00990298258506717,0.00907305244577155,0.00362972370451054,0.000397526957868303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0269683940007602,0.0114675564126089,0.00569708807534046,0.00310376817104868,0.000873962411721153,0.000157863211456007,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0173680492536068,0.0109788821336625,0.0059495905939151,0.00365419011271248,0.000474013511441981,0.0000143512010414552,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0142744180215994,0.00724866847103831,0.00239877392645914,0.000856211909254807,0.00405874069172196,0.000760613655197124,0.0000278077435496863,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0123072720751599,0.00949657015419177,0.00523942726042391,0.00767532818653416,0.00137760176762826,0.000688857649989848,0.000709097460517,0.000255939230847949,0,0,0,0,0,0,0,0,0,0,"0"
0.00538022822957809,0.00575006734893601,0.00486067348256194,0.00224755626179387,0.0000148129222325619,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00874287087306439,0.0048052970763063,0.0022567412597609,0.00111613338170716,0.000740646111628096,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0113321057085488,0.00482158621893784,0.00187798748189893,0.000458684951386504,0.000474013511441981,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0100543015040241,0.00565233249314673,0.00331409555629223,0.00137605485415951,0.0000592516889302476,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00949946546784881,0.00548944106683126,0.00233564829681548,0.00490792897983559,0.0010517174785119,0.000243970417704738,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.008103968770802,0.00617358505735623,0.00231986688940456,0.00134547585740041,0.000192567989023305,0.00140641770206261,0.000723001332291843,0.000228998259179744,0,0,0,0,0,0,0,0,0,0,"0"
0.00934814654889193,0.00838890845524659,0.00673866096446087,0.00188060830068467,0.000918401178418838,0.000717560052072759,0.0000556154870993726,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0126099099130736,0.00459353822209619,0.00388222622308519,0.00758359119625686,0.0018664282013028,0.000545345639575297,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00820484805010658,0.00306235881473079,0.00378753777861969,0.00128431786388221,0.00211824787925635,0.000487940835409476,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0120718870901158,0.00672741590682882,0.00197267592636442,0.00105497538818896,0.000711020267162972,0.000617101644782572,0.00126525233151073,0.0026132742518159,0.000743884690399619,0.000139082009157886,0,0,0,0,0,0,0,0,"0"
0.0156699147186462,0.0103924729989268,0.00506583177890384,0.000458684951386504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0101888072097635,0.00475642964841166,0.0036928493341542,0.00160539732985276,0.000266632600186114,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0137700216250764,0.00410486394314979,0.00282487192655385,0.0000917369902773007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.013753208411859,0.00488674278946403,0.00153079651885879,0.000840922410875257,0.000577703967069914,0.000846720861445855,0.00116792522908682,0.00132010761174205,0.00267537476371793,0.00123909426340662,0.0000122497091227472,0,0,0,0,0,0,0,"0"
0.0167291471513444,0.00503334507314795,0.00142032666698239,0.000214052977313702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00625451531688453,0.00245966053736356,0.000252502518574646,0.0000764474918977506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00862517838054237,0.00373021366262421,0.00276174629691019,0.000351658462729653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00887737657880385,0.0100829792889275,0.00808008059438868,0.00477032349441964,0.00388098562493122,0.00080366725832149,0.0000278077435496863,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0209492636689197,0.0116956044094506,0.00399269607496159,0.000795053915736606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0118869417447241,0.00931738958524475,0.00388222622308519,0.0063757208242724,0.00395505023609403,0.000330077623953469,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00899506907132587,0.00286688910315223,0.000568130666792954,0.000733895922218406,0.0000148129222325619,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00877649729949926,0.00584780220472529,0.00235142970422639,0.0000458684951386504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0110967207235048,0.0070694879020913,0.00546036696417673,0.00331782114836238,0.000296258444651238,0.000129160809373097,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0099702354379369,0.00548944106683126,0.00293534177843026,0.000840922410875257,0.000814710722790905,0.000545345639575297,0.0000139038717748431,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0135178234268149,0.00938254615577094,0.00440301266764539,0.000305789967591002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0121391399429856,0.00887758273419299,0.00804851777956685,0.00229342475693252,0.0000740646111628095,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0100374882908066,0.0108811472778732,0.00699116348303552,0.00414345406085808,0.0013627888453957,0.000272672819787648,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00884375015236898,0.00772105360735317,0.00452926392693272,0.00100910689305031,0.00189605404576792,0.0032003178322445,0.00337864084128688,0.00121234372506923,0.000104404868828017,0,0,0,0,0,0,0,0,0,"0"
0.0133160648682058,0.00557088677998899,0.0018464246670771,0.00180416080878691,0.0009332141006514,0.000358780026036379,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0134673837871627,0.00734640332682759,0.006154748890257,0.00174300281526871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00711198919097354,0.00136828798104993,0.00099422866688767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00516165645775148,0.00469127307788547,0.00564974385310771,0.00322608415808508,0.0010517174785119,0.000172214412497462,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00635539459618912,0.00561975420788364,0.00411894733424892,0.00441866503168999,0.00165904729004693,0.000545345639575297,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00865880480697724,0.0047727187910432,0.00181486185225527,0.000214052977313702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00899506907132587,0.00434920108262299,0.000568130666792954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0107100168195039,0.00840519759787813,0.00670709814963904,0.00207937177961882,0.00119984670083751,0.00180825133122335,0.0000417116153245294,0,0,0,0,0,0,0,0,0,0,0,"0"
0.0145098030066434,0.00454467079420155,0.00187798748189893,0.00129960736226176,0.0000592516889302476,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.015703541145081,0.00874726959314061,0.00374019355638695,0.00180416080878691,0.000148129222325619,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00855792552767265,0.00265513024894212,0.00443457548246722,0.00379179559812843,0.00234044171274478,0.000330077623953469,0.000139038717748431,0.000417585060857179,0.0000391518258105063,0,0,0,0,0,0,0,0,0,"0"
0.00701110991166895,0.00763960789419544,0.00317206288959399,0.000886790906013907,0.000814710722790905,0.00086107206248731,0.000848136178265432,0.000390644089188974,0.0000391518258105063,0,0,0,0,0,0,0,0,0,"0"
0.00758275916106162,0.00749300561051151,0.00263549503762287,0.000779764417357056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.00751550630819189,0.00685772904788119,0.00481332926032919,0.000596290436802455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
